Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance (Miles),Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Recovery,With Pet,Competition,Long Run,For a Cause,Media
8429251436,"Jan 21, 2023, 5:32:46 PM",Counties 3200,Run,Pretty solid race despite being placed in the slower heat and coming off a sickness. Fritz took us out at a 35 but still managed to keep it together.,656,3.21,,,FALSE,,HOKA Mach 5,,,,656,656,3218.7,,4.907,,,,,,0,,,,,,,,,242,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,11084851,,,,,,,,,,0,4.907,0,,,,,,,,,,,,,,,,,
8438997699,"Jan 20, 2023, 11:13:32 PM",Evening Run,Run,,1084,3.49,,,FALSE,,HOKA Mach 5,activities/9053720437.fit.gz,,,1084,1077,3498.7,4.662,3.249,48.8,55,44.9,73.5,6.9,0,,,89,85,,,,,234,,,,,,,,,,,,,,,,0,,1,3559.3,,,,,,,,,,,,,,,,11084851,,,,,,,,,,0,3.228,0,,,,,,,,,,,,,,,,,
8438997714,"Jan 23, 2023, 1:33:25 PM",Morning Run,Run,,2734,9.51,,,FALSE,,HOKA Mach 5,activities/9053720463.fit.gz,,,2734,2708,9509.2,4.46,3.512,112.4,183,105.6,147.3,7.5,0,,,92,86,,,,,591,,,,,,,,,,,,,,,,0,,1,9664.9,,,,,,,,,,,,,,,,11084851,,,,,,,,,,0,3.478,1257.6,,,,,,,,,,,,,,,,,
8438997720,"Jan 21, 2023, 12:51:04 AM",Cd,Run,Ran down to commanders stadium,1220,3.22,,,FALSE,,HOKA Mach 5,activities/9053720442.fit.gz,,,1220,1159,3220,3.988,2.778,20.9,97,44.6,65.9,6.8,-0.1,,,89,84,,,,,213,,,,,,,,,,,,,,0,,0,,1,3252.6,,,,,,,,,,,,,,,,11084851,,,,,,,,,,0,2.639,0,,,,,,,,,,,,,,,,,
8438997793,"Jan 23, 2023, 2:23:40 PM",Morning Run,Run,,822,1.55,,,FALSE,,HOKA Mach 5,activities/9053720521.fit.gz,,,822,822,1556.2,6.523,1.893,0,,,,0,0,,,100,88,,,,,85,,,,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,11084851,,,,,,,,,,0,1.893,0,,,,,,,,,,,,,,,,,
8447392258,"Jan 24, 2023, 8:00:11 PM",Wu,Run,,861,2.9,,,FALSE,,HOKA Mach 5,activities/9062919202.fit.gz,,,861,861,2908.3,4.239,3.378,11.2,38,144.1,150.7,3.1,0,,,90,86,,,,,181,,,,,,,,,,,,,,0,,0,,1,2918.2,,,,,,,,,,,,,,,,11084851,,,,,,,,,,0,3.378,199.5,,,,,,,,,,,,,,,,,
8447392737,"Jan 24, 2023, 8:31:31 PM",Fartlek,Run,"1 min off 2 min on @6:00
Vaporflys are a terrible idea in the mud",1585,6.44,,,FALSE,,HOKA Mach 5,activities/9062919720.fit.gz,,,1585,1585,6441.5,5.624,4.064,89,118,126.4,147.4,25.8,0.2,,,100,85,,,,,384,,,,,,,,,,,,,,0,,0,,1,6677.2,,,,,,,,,,,,,,,,11084851,,,,,,,,,,0,4.064,4164,,,,,,,,,,,,,,,,,
8447393069,"Jan 24, 2023, 9:05:06 PM",Cd,Run,,922,3.24,,,FALSE,,HOKA Mach 5,activities/9062920113.fit.gz,,,922,922,3247.1,4.288,3.522,0,36,137.9,139.3,1.9,0,,,95,91,,,,,199,,,,,,,,,,,,,,0,,0,,1,3250.6,,,,,,,,,,,,,,,,11084851,,,,,,,,,,0,3.522,0,,,,,,,,,,,,,,,,,
8454365987,"Jan 25, 2023, 8:00:28 PM",Rain run,Run,Progressed a little at the end,2716,9.71,,,FALSE,,HOKA Mach 5,activities/9070603792.fit.gz,,,2716,2621,9717.3,5.772,3.707,84.8,251,127.5,154.8,9.5,0,,,93,87,,,,,579,,,,,,,,,,,,,,0,,0,,1,9822.9,,,,,,,,,,,,,,,,11084851,,,,,,,,,,0,3.578,1447.1,,,,,,,,,,,,,,,,,
8457363787,"Jan 26, 2023, 8:01:57 PM",Wu,Run,,873,2.91,,,FALSE,,HOKA Mach 5,activities/9073899606.fit.gz,,,873,857,2909.9,4.594,3.395,11.3,16,144.1,150.7,3.4,0,,,92,87,,,,,198,,,,,,,,,,,,,,0,,0,,1,2920.9,,,,,,,,,,,,,,,,11084851,,,,,,,,,,0,3.333,156.5,,,,,,,,,,,,,,,,,
8457364455,"Jan 26, 2023, 8:31:51 PM",Fartlek,Run,"7x(1 off 3 on)
Ons @sub 6 pace
Felt pretty comfortable despite almost getting run over",1680,7.15,,,FALSE,,HOKA Mach 5,activities/9073900298.fit.gz,,,1680,1680,7157.2,5.572,4.26,46.9,105,134.4,150.7,6.5,-0.1,,,96,88,,,,,407,,,,,,,,,,,,,,0,,0,,1,7195.3,,,,,,,,,,,,,,,,11084851,,,,,,,,,,0,4.26,1140.6,,,,,,,,,,,,,,,,,
8457364667,"Jan 26, 2023, 9:04:27 PM",4x200,Run,"37 38 34 37
Pretty tired from fartlek before",319,0.82,,,FALSE,,HOKA Mach 5,activities/9073900617.fit.gz,,,319,148,819.3,6.57,5.536,0,11,137.9,139.5,1,-0.2,,,101,95,,,,,34,,,,,,,,,,,,,,0,,0,,1,817,,,,,,,,,,,,,,,,11084851,,,,,,,,,,0,2.568,0,,,,,,,,,,,,,,,,,
8457365014,"Jan 26, 2023, 9:12:08 PM",Cd on turf,Run,,924,3.22,,,FALSE,,HOKA Mach 5,activities/9073900997.fit.gz,,,924,924,3222.9,3.955,3.488,0,23,138.8,139.1,1.2,0,,,92,89,,,,,193,,,,,,,,,,,,,,0,,0,,1,3223.7,,,,,,,,,,,,,,,,11084851,,,,,,,,,,0,3.488,0,,,,,,,,,,,,,,,,,
8461869213,"Jan 27, 2023, 7:57:54 PM",Afternoon Run,Run,,2412,7.74,,,FALSE,,HOKA Mach 5,activities/9078876322.fit.gz,,,2412,2314,7748.1,4.088,3.348,69.5,203,127.5,154.8,9.2,0,,,94,87,,,,,474,,,,,,,,,,,,,,,,0,,1,7834.1,,,,,,,,,,,,,,,,11084851,,,,,,,,,,0,3.212,967.1,,,,,,,,,,,,,,,,,
8468230259,"Jan 28, 2023, 11:27:46 PM",Indoor 1600,Run,Finally broke the 5 min mile curse. Only took me 5 sub 5:03 races.,297,1.61,,,FALSE,,HOKA Mach 5,,,,297,297,1609.3,,5.419,,,,,,0,,,,,,,,,121,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,11084851,,,,,,,,,,0,5.419,0,,,,,,,,,,,,,,,,,
8468247795,"Jan 28, 2023, 9:20:34 PM",Wu,Run,Around commanders stadium,764,2.43,,,FALSE,,HOKA Mach 5,activities/9086005498.fit.gz,,,764,718,2436.1,4.641,3.393,25.3,38,47.6,64.5,6.7,-0.1,,,94,86,,,,,153,,,,,,,,,,,,,,0,,0,,1,2479.4,,,,,,,,,,,,,,,,11084851,,,,,,,,,,0,3.189,0,,,,,,,,,,,,,,,,,
8468247875,"Jan 28, 2023, 10:50:31 PM",Cd,Run,,867,2.96,,,FALSE,,HOKA Mach 5,activities/9086005626.fit.gz,,,867,867,2960.9,3.681,3.415,0,,,,0,0,,,90,85,,,,,186,,,,,,,,,,,,,,0,,0,,1,,,,,,,,,,,,,,,,,11084851,,,,,,,,,,0,3.415,0,,,,,,,,,,,,,,,,,
8484327569,"Jan 30, 2023, 8:04:17 PM",Afternoon Run,Run,,2715,9.66,,,FALSE,,HOKA Mach 5,activities/9103902318.fit.gz,,,2715,2627,9662,4.867,3.678,111.9,216,106,147.3,7.8,0,,,91,86,,,,,588,,,,,,,,,,,,,,,,0,,1,9819.6,,,,,,,,,,,,,,,,11084851,,,,,,,,,,0,3.559,1309.8,,,,,,,,,,,,,,,,,
8484327639,"Jan 30, 2023, 9:12:34 PM",Afternoon Run,Run,,244,0.8,,,FALSE,,HOKA Mach 5,activities/9103902380.fit.gz,,,244,244,799.7,3.54,3.278,0,22,138.8,139.1,0.3,0,,,85,83,,,,,48,,,,,,,,,,,,,,,,0,,1,800,,,,,,,,,,,,,,,,11084851,,,,,,,,,,0,3.278,0,,,,,,,,,,,,,,,,,
8484327643,"Jan 30, 2023, 9:02:38 PM",Afternoon Run,Run,,371,0.8,,,FALSE,,HOKA Mach 5,activities/9103902361.fit.gz,,,371,154,801.9,6.53,5.207,0,8,137.9,139.4,1.1,-0.2,,,101,95,,,,,31,,,,,,,,,,,,,,,,0,,1,799.5,,,,,,,,,,,,,,,,11084851,,,,,,,,,,0,2.161,0,,,,,,,,,,,,,,,,,
8484327744,"Jan 31, 2023, 7:38:55 PM",Afternoon Run,Run,,1244,3.23,,,FALSE,,HOKA Mach 5,activities/9103902474.fit.gz,,,1244,927,3230.1,5.78,3.484,10.4,50,139.4,150.7,3,-0.2,,,95,87,,,,,190,,,,,,,,,,,,,,,,0,,1,3235.1,,,,,,,,,,,,,,,,11084851,,,,,,,,,,0,2.597,145.7,,,,,,,,,,,,,,,,,
8484327759,"Jan 31, 2023, 8:03:38 PM",Workout,Run,8x800,2135,6.46,,,FALSE,,HOKA Mach 5,activities/9103902495.fit.gz,,,2135,1391,6466.7,5.552,4.649,0,52,137.8,139.3,0.8,0,,,99,91,,,,,338,,,,,,,,,,,,,,0,,0,,1,6466.5,,,,,,,,,,,,,,,,11084851,,,,,,,,,,0,3.029,0,,,,,,,,,,,,,,,,,
8484327810,"Jan 31, 2023, 8:46:44 PM",Afternoon Run,Run,,1225,3.22,,,FALSE,,HOKA Mach 5,activities/9103902560.fit.gz,,,1225,943,3227.2,4.872,3.422,17.7,72,139.2,150.7,12.3,0.2,,,92,87,,,,,192,,,,,,,,,,,,,,,,0,,1,3265.6,,,,,,,,,,,,,,,,11084851,,,,,,,,,,0,2.634,243.9,,,,,,,,,,,,,,,,,
8498431967,"Feb 1, 2023, 7:59:32 PM",Afternoon Run,Run,My watch said 6,3093,9.12,,,FALSE,,HOKA Mach 5,activities/9120626046.fit.gz,,,3093,2772,9127.1,4.405,3.293,77.4,224,127.5,154.8,9.3,0,,,91,86,,,,,567,,,,,,,,,,,,,,0,,0,,1,9228,,,,,,,,,,,,,,,,11084851,,,,,,,,,,0,2.951,1632.1,,,,,,,,,,,,,,,,,
8498432116,"Feb 2, 2023, 8:30:32 PM",Tempo,Run,,1715,6.06,,,FALSE,,HOKA Mach 5,activities/9120626194.fit.gz,,,1715,1352,6068.9,5.092,4.489,0,72,137.7,139.3,0.7,0,,,96,89,,,,,326,,,,,,,,,,,,,,0,,0,,1,6067.8,,,,,,,,,,,,,,,,11084851,,,,,,,,,,0,3.539,0,,,,,,,,,,,,,,,,,
8498432431,"Feb 2, 2023, 7:58:06 PM",Wu,Run,,1757,3.17,,,FALSE,,HOKA Mach 5,activities/9120626502.fit.gz,,,1757,957,3174.6,6.628,3.317,11.1,40,144.1,150.7,3.2,0,,,106,86,,,,,194,,,,,,,,,,,,,,0,,0,,1,3185.4,,,,,,,,,,,,,,,,11084851,,,,,,,,,,0,1.807,209.7,,,,,,,,,,,,,,,,,
8498432943,"Feb 2, 2023, 9:06:09 PM",Cd,Run,,955,3.22,,,FALSE,,HOKA Mach 5,activities/9120627114.fit.gz,,,955,955,3226.5,4.142,3.379,0,27,137.7,139.3,1.9,0,,,93,90,,,,,199,,,,,,,,,,,,,,0,,0,,1,3230.1,,,,,,,,,,,,,,,,11084851,,,,,,,,,,0,3.379,0,,,,,,,,,,,,,,,,,
8500104304,"Feb 3, 2023, 8:02:15 PM",Afternoon Run,Run,Progressed down to 5:45,2116,7.57,,,FALSE,,HOKA Mach 5,activities/9122478447.fit.gz,,,2116,2002,7572.9,5.304,3.783,69.3,128,127.5,154.8,9,0,,,93,87,,,,,465,,,,,,,,,,,,,,0,,0,,1,7659.1,,,,,,,,,,,,,,,,11084851,,,,,,,,,,0,3.579,899.8,,,,,,,,,,,,,,,,,
8512123206,"Feb 4, 2023, 8:44:37 PM",Afternoon Run,Run,Ran into Jason and ran with him,2114,7.45,,,FALSE,,HOKA Mach 5,activities/9136015710.fit.gz,,,2114,2114,7450.1,4.325,3.524,97.6,171,105.6,130.7,7.7,0,,,94,87,,,,,453,,,,,,,,,,,,,,0,,0,,1,7601.5,,,,,,,,,,,,,,,,11084851,,,,,,,,,,0,3.524,0,,,,,,,,,,,,,,,,,
8512123304,"Feb 5, 2023, 8:30:16 PM",Shakeout,Run,,1395,4.83,,,FALSE,,HOKA Mach 5,activities/9136015813.fit.gz,,,1395,1395,4837.7,4.486,3.468,60.4,127,112.5,139.1,6.7,0,,,89,84,,,,,297,,,,,,,,,,,,,,0,,0,,1,4934.4,,,,,,,,,,,,,,,,11084851,,,,,,,,,,0,3.468,0,,,,,,,,,,,,,,,,,
8517289713,"Feb 6, 2023, 7:56:07 PM",Afternoon Run,Run,,1889,4.61,,,FALSE,,HOKA Mach 5,activities/9141783346.fit.gz,,,1889,1264,4618.8,5.212,3.654,27.9,107,134.4,150.7,6.3,0,,,92,86,,,,,267,,,,,,,,,,,,,,,,0,,1,4652.9,,,,,,,,,,,,,,,,11084851,,,,,,,,,,0,2.445,756.3,,,,,,,,,,,,,,,,,
8527869817,"Feb 7, 2023, 8:19:13 PM",Wu 1,Run,The Baltimore armory is not a track,542,2.2,,,FALSE,,HOKA Mach 5,activities/9153448407.fit.gz,,,542,542,2204.7,4.529,4.068,0,,,,0,0,,,90,87,,,,,108,,,,,,,,,,,,,,0,,0,,1,,,,,,,,,,,,,,,,,11084851,,,,,,,,,,0,4.068,0,,,,,,,,,,,,,,,,,
8527870018,"Feb 7, 2023, 11:44:58 PM",Wu at Baltimore armory ,Run,Why can’t we go outside?,422,1.54,,,FALSE,,HOKA Mach 5,activities/9153448649.fit.gz,,,422,422,1544.2,4.16,3.659,0,,,,0,0,,,89,86,,,,,89,,,,,,,,,,,,,,0,,0,,1,,,,,,,,,,,,,,,,,11084851,,,,,,,,,,0,3.659,0,,,,,,,,,,,,,,,,,
8528659056,"Feb 8, 2023, 7:56:22 PM",Post race recovery,Run,Everybody running sub 6 right after a race,3276,11.27,,,FALSE,,HOKA Mach 5,activities/9154310336.fit.gz,,,3276,3212,11273.5,4.693,3.51,128.9,357,106.5,154.8,8.9,0,,,90,86,,,,,705,,,,,,,,,,,,,,0,,0,,1,11465,,,,,,,,,,,,,,,,11084851,,,,,,,,,,0,3.441,1356.3,,,,,,,,,,,,,,,,,
8531349028,"Feb 7, 2023, 11:49:00 PM",3200 regionals,Run,Race ran about an hour late. Not a great experience but tied my pr which is nice.,656,3.21,,,FALSE,,HOKA Mach 5,,,,656,656,3218.7,,4.907,,,,,,0,,,,,,,,,242,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,11084851,,,,,,,,,,0,4.907,0,,,,,,,,,,,,,,,,,
8534213519,"Feb 9, 2023, 7:57:43 PM",Afternoon Run,Run,,2940,9.65,,,FALSE,,HOKA Mach 5,activities/9160446731.fit.gz,,,2940,2807,9658.2,4.908,3.441,107.6,249,120.9,154.8,9.2,0,,,90,86,,,,,613,,,,,,,,,,,,,,,,0,,1,9822.3,,,,,,,,,,,,,,,,11084851,,,,,,,,,,0,3.285,882.7,,,,,,,,,,,,,,,,,
8539735320,"Feb 10, 2023, 7:58:18 PM",Wu,Run,,1588,3.68,,,FALSE,,HOKA Mach 5,activities/9166573477.fit.gz,,,1588,1064,3684.1,8.254,3.463,14.4,103,132.3,150.7,5.8,-0.4,,,100,86,,,,,223,,,,,,,,,,,,,,0,,0,,1,3679.4,,,,,,,,,,,,,,,,11084851,,,,,,,,,,0,2.32,545.9,,,,,,,,,,,,,,,,,
8539735561,"Feb 10, 2023, 8:25:05 PM",12 hills,Run,4xEMH gravel hills,1131,4.07,,,FALSE,,HOKA Mach 5,activities/9166573800.fit.gz,,,1131,1090,4072.3,5.756,3.736,105.4,114,131.9,143.1,7.9,0.3,,,100,86,,,,,271,,,,,,,,,,,,,,0,,0,,1,4325.6,,,,,,,,,,,,,,,,11084851,,,,,,,,,,0,3.601,4072.3,,,,,,,,,,,,,,,,,
8539735718,"Feb 10, 2023, 8:44:48 PM",Cd,Run,,1416,4.02,,,FALSE,,HOKA Mach 5,activities/9166573894.fit.gz,,,1416,1205,4019.6,4.231,3.336,27.8,65,129.1,150.7,10.2,0.1,,,89,86,,,,,257,,,,,,,,,,,,,,0,,0,,1,4068.8,,,,,,,,,,,,,,,,11084851,,,,,,,,,,0,2.839,1281.7,,,,,,,,,,,,,,,,,
8543200177,"Feb 11, 2023, 1:26:20 PM",LR,Run,Forgot to unpause watch. Total distance was closer to 11.5,5056,17.7,,,FALSE,,HOKA Mach 5,activities/9170424215.fit.gz,,,5056,4909,17705.6,4.716,3.607,176.4,482,92.4,148.2,13.4,0,,,96,86,,,,,1085,,,,,,,,,,,,,,0,,0,,1,17982.4,,,,,,,,,,,,,,,,11084851,,,,,,,,,,0,3.502,2041.8,,,,,,,,,,,,,,,,,
8556607790,"Feb 13, 2023, 8:03:10 PM",Afternoon Run,Run,,3504,12.88,,,FALSE,,HOKA Mach 5,activities/9185493681.fit.gz,,,3504,3348,12882.6,5.338,3.848,136.3,228,105.7,147.3,7.9,0,,,94,87,,,,,759,,,,,,,,,,,,,,,,0,,1,13055,,,,,,,,,,,,,,,,11084851,,,,,,,,,,0,3.677,1292.2,,,,,,,,,,,,,,,,,
8556607848,"Feb 13, 2023, 9:17:43 PM",Cd,Run,,239,0.8,,,FALSE,,HOKA Mach 5,activities/9185493767.fit.gz,,,239,239,807.3,3.693,3.378,0,8,138.8,139.1,0.5,0,,,90,87,,,,,46,,,,,,,,,,,,,,0,,0,,1,807.7,,,,,,,,,,,,,,,,11084851,,,,,,,,,,0,3.378,0,,,,,,,,,,,,,,,,,
8556607854,"Feb 13, 2023, 9:12:14 PM",Flying 50s,Run,,246,0.8,,,FALSE,,HOKA Mach 5,activities/9185493744.fit.gz,,,246,246,804.5,6.848,3.27,0,1,134.7,136,1.9,0.1,,,107,88,,,,,46,,,,,,,,,,,,,,0,,0,,1,808,,,,,,,,,,,,,,,,11084851,,,,,,,,,,0,3.27,0,,,,,,,,,,,,,,,,,
8562168791,"Feb 14, 2023, 7:58:14 PM",Afternoon Run,Run,,2898,9.66,,,FALSE,,HOKA Mach 5,activities/9191652854.fit.gz,,,2898,2814,9659.4,4.529,3.433,77.2,258,127.5,154.8,9,-0.1,,,90,86,,,,,600,,,,,,,,,,,,,,,,0,,1,9745.6,,,,,,,,,,,,,,,,11084851,,,,,,,,,,0,3.333,1363.2,,,,,,,,,,,,,,,,,
8568791698,"Feb 15, 2023, 7:57:55 PM",Afternoon Run,Run,,2829,9.84,,,FALSE,,HOKA Mach 5,#error#,,,2829,2693,9843.5,4.776,3.655,84,221,127.5,154.8,9.4,0,,,,,,,,,749,,,,,,,,,,,,,,,,0,,1,9957.4,,,,,,,,,,,,,,,,11084851,,,,,,,,,,0,3.48,1269.4,,,,,,,,,,,,,,,,,
8574149357,"Feb 16, 2023, 8:02:37 PM",Afternoon Run,Run,The most balanced run this season,3103,9.66,,,FALSE,,HOKA Mach 5,activities/9204877821.fit.gz,,,3103,2924,9663.2,4.356,3.305,69.2,211,127.5,154.8,9,-0.1,,,91,86,,,,,608,,,,,,,,,,,,,,0,,0,,1,9738.3,,,,,,,,,,,,,,,,11084851,,,,,,,,,,0,3.114,877.3,,,,,,,,,,,,,,,,,
8577953568,"Feb 17, 2023, 7:59:34 PM",Afternoon Run,Run,,3080,9.66,,,FALSE,,HOKA Mach 5,activities/9209054443.fit.gz,,,3080,2970,9659.8,4.095,3.252,77.3,218,127.5,154.8,8.9,-0.1,,,92,87,,,,,591,,,,,,,,,,,,,,,,0,,1,9744.2,,,,,,,,,,,,,,,,11084851,,,,,,,,,,0,3.136,1351.9,,,,,,,,,,,,,,,,,
8582324724,"Feb 18, 2023, 2:33:23 PM",Morning Run,Run,,4711,16.22,,,FALSE,,HOKA Mach 5,activities/9213763615.fit.gz,,,4711,4486,16220.3,4.915,3.616,150.2,373,91.4,147.9,10.6,0,,,94,87,,,,,983,,,,,,,,,,,,,,,,0,,1,16432.2,,,,,,,,,,,,,,,,11084851,,,,,,,,,,0,3.443,717.3,,,,,,,,,,,,,,,,,
8589564253,"Feb 19, 2023, 7:26:18 PM",Afternoon Run,Run,,1093,3.74,,,FALSE,,HOKA Mach 5,activities/9221580271.fit.gz,,,1093,1093,3744.1,4.266,3.426,43.6,77,106.5,125,7.7,0,,,88,85,,,,,233,,,,,,,,,,,,,,,,0,,1,3802.9,,,,,,,,,,,,,,,,11084851,,,,,,,,,,0,3.426,132,,,,,,,,,,,,,,,,,
8595458149,"Feb 20, 2023, 2:33:47 PM",Prog,Run,,3741,12.88,,,FALSE,,HOKA Mach 5,activities/9227863481.fit.gz,,,3741,3596,12879.2,4.504,3.582,135.8,290,106,147.3,7.7,0,,,91,85,,,,,789,,,,,,,,,,,,,,0,,0,,1,13053.7,,,,,,,,,,,,,,,,11084851,,,,,,,,,,0,3.443,1363.7,,,,,,,,,,,,,,,,,
8595458480,"Feb 20, 2023, 3:48:21 PM",50s + cd,Run,,909,1.61,,,FALSE,,HOKA Mach 5,activities/9227863810.fit.gz,,,909,486,1613.2,6.98,3.319,0,13,134.7,135.9,1.5,0.1,,,106,85,,,,,93,,,,,,,,,,,,,,0,,0,,1,1617.1,,,,,,,,,,,,,,,,11084851,,,,,,,,,,0,1.775,0,,,,,,,,,,,,,,,,,
8602019767,"Feb 21, 2023, 8:03:05 PM",Afternoon Run,Run,,3558,11.27,,,FALSE,,HOKA Mach 5,activities/9234788885.fit.gz,,,3558,3401,11275.1,4.689,3.315,127.7,272,106.5,154.8,9.1,0,,,96,85,,,,,702,,,,,,,,,,,,,,,,0,,1,11462.1,,,,,,,,,,,,,,,,11084851,,,,,,,,,,0,3.169,1274,,,,,,,,,,,,,,,,,
8606304879,"Feb 22, 2023, 7:55:04 PM",Afternoon Run,Run,,3434,11.27,,,FALSE,,HOKA Mach 5,activities/9239307031.fit.gz,,,3434,3359,11270.6,4.39,3.355,127.4,290,106.5,154.8,9.1,0,,,91,86,,,,,676,,,,,,,,,,,,,,,,0,,1,11460.7,,,,,,,,,,,,,,,,11084851,,,,,,,,,,0,3.282,1358.2,,,,,,,,,,,,,,,,,
8611602866,"Feb 23, 2023, 7:54:13 PM",Afternoon Run,Run,Why does Maryland weather shift 30 degrees in a day,3110,11.27,,,FALSE,,HOKA Mach 5,activities/9244879095.fit.gz,,,3110,3106,11276.5,4.896,3.631,121.5,310,106.5,154.8,8.9,0,,,88,84,,,,,701,,,,,,,,,,,,,,0,,0,,1,11468.9,,,,,,,,,,,,,,,,11084851,,,,,,,,,,0,3.626,871.6,,,,,,,,,,,,,,,,,
8616321047,"Feb 24, 2023, 7:57:40 PM",Afternoon Run,Run,Trying out a new route,3337,11.27,,,FALSE,,HOKA Mach 5,activities/9249852996.fit.gz,,,3337,3323,11272.1,4.976,3.392,134.1,252,107.4,150.2,9.5,0,,,90,85,,,,,693,,,,,,,,,,,,,,0,,0,,1,11464.6,,,,,,,,,,,,,,,,11084851,,,,,,,,,,0,3.378,1361.1,,,,,,,,,,,,,,,,,
8628187656,"Feb 26, 2023, 7:59:38 PM",LR,Run,Longest run in a while. Felt awful especially since I ate a whole pizza an hour before running.,6110,22.53,,,FALSE,,HOKA Mach 5,activities/9262408583.fit.gz,,,6110,6051,22534,5.25,3.724,274.7,607,100.4,154.8,15.2,0,,,89,85,,,,,1342,,,,,,,,,,,,,,0,,0,,1,22961.1,,,,,,,,,,,,,,,,11084851,,,,,,,,,,0,3.688,1524.9,,,,,,,,,,,,,,,,,
8635969869,"Feb 27, 2023, 8:03:11 PM",Afternoon Run,Run,,3724,12.88,,,FALSE,,HOKA Mach 5,activities/9270593306.fit.gz,,,3724,3658,12879.7,4.324,3.521,137.2,246,105.6,147.3,7.3,0,,,91,86,,,,,771,,,,,,,,,,,,,,,,0,,1,13059.6,,,,,,,,,,,,,,,,11084851,,,,,,,,,,0,3.459,1260.4,,,,,,,,,,,,,,,,,
8635970177,"Feb 27, 2023, 9:12:30 PM",Afternoon Run,Run,,571,1.61,,,FALSE,,HOKA Mach 5,activities/9270593739.fit.gz,,,571,524,1611,6.214,3.074,0,24,134.7,135.6,1.2,0,,,101,85,,,,,97,,,,,,,,,,,,,,,,0,,1,1613.7,,,,,,,,,,,,,,,,11084851,,,,,,,,,,0,2.821,0,,,,,,,,,,,,,,,,,
8638434332,"Feb 28, 2023, 8:01:42 PM",Afternoon Run,Run,,3424,11.27,,,FALSE,,HOKA Mach 5,activities/9273171994.fit.gz,,,3424,3389,11271.9,4.437,3.326,106.4,208,106.8,147.9,11.7,0,,,88,85,,,,,729,,,,,,,,,,,,,,,,0,,1,11454.7,,,,,,,,,,,,,,,,11084851,,,,,,,,,,0,3.292,636.2,,,,,,,,,,,,,,,,,
8644214702,"Mar 1, 2023, 7:57:14 PM",Tryouts day 1,Run,,3269,11.27,,,FALSE,,HOKA Mach 5,activities/9279185947.fit.gz,,,3269,3017,11269.2,5.353,3.735,100.6,249,120.9,154.8,9.2,-0.1,,,92,86,,,,,685,,,,,,,,,,,,,,0,,0,,1,11406.7,,,,,,,,,,,,,,,,11084851,,,,,,,,,,0,3.447,942.2,,,,,,,,,,,,,,,,,
8649860596,"Mar 2, 2023, 8:46:45 PM",Afternoon Run,Run,,1166,3.72,,,FALSE,,HOKA Mach 5,activities/9285089154.fit.gz,,,1166,1091,3721.9,4.652,3.411,52.9,90,106.8,147.9,10.4,0.4,,,90,86,,,,,233,,,,,,,,,,,,,,,,0,,1,3843.7,,,,,,,,,,,,,,,,11084851,,,,,,,,,,0,3.192,477.5,,,,,,,,,,,,,,,,,
8649860667,"Mar 2, 2023, 8:26:36 PM",Afternoon Run,Run,This run was fueled by dbe supplements,932,3.52,,,FALSE,,HOKA Mach 5,activities/9285089272.fit.gz,,,932,932,3524.2,5.95,3.781,108.9,160,109.8,127.8,9.7,0.5,,,99,87,,,,,217,,,,,,,,,,,,,,0,,0,,1,3836.5,,,,,,,,,,,,,,,,11084851,,,,,,,,,,0,3.781,0,,,,,,,,,,,,,,,,,
8649861023,"Mar 2, 2023, 8:00:11 PM",Afternoon Run,Run,,1482,4.36,,,FALSE,,HOKA Mach 5,activities/9285089675.fit.gz,,,1482,1181,4360,6.627,3.692,37.6,125,106.8,147.9,41.9,-0.8,,,97,86,,,,,250,,,,,,,,,,,,,,,,0,,1,4382.7,,,,,,,,,,,,,,,,11084851,,,,,,,,,,0,2.942,610.5,,,,,,,,,,,,,,,,,
